"id","participant_id","group_name","event_type","element_id","task_id","timestamp","metadata","session_start"
"991","78ab412b-e66b-4894-b99b-49982c2a9bfb","alpha","source-link-hover-start","source-link",,"2026-06-21 13:14:24.733536+00","{""url"":""https://mars.nasa.gov/"",""phase"":""part1"",""domain"":""mars.nasa.gov"",""username"":""airina"",""client_ts"":""2026-06-21T13:14:24.610Z"",""message_id"":""1782047659208""}","2026-06-21 13:06:14.312+00"
"944","3be83a15-6656-4775-af4c-c50455413fa9","beta","hover","highlight-chevron-seg_1582",,"2026-06-21 12:33:48.342593+00","{""label"":""yellow"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:33:45.686Z"",""message_id"":""1782045206628"",""would_action"":""expand-close"",""currently_expanded"":true}","2026-06-21 12:19:23.105+00"
"949","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","highlight-source-seg_185",,"2026-06-21 12:36:30.338688+00","{""url"":""https://science.nasa.gov/venus/venus-facts/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:27.524Z"",""message_id"":""1782045304114""}","2026-06-21 12:19:23.105+00"
"955","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:36:53.808807+00","{""url"":""https://de.wikipedia.org/wiki/Venus_(Planet)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:51.016Z"",""message_id"":""1782045304114""}","2026-06-21 12:19:23.105+00"
"948","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:35:00.720448+00","{""phase"":""part2"",""message"":""Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?"",""username"":""hen"",""client_ts"":""2026-06-21T12:34:58.112Z"",""message_index"":4}","2026-06-21 12:19:23.105+00"
"952","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:36:47.847064+00","{""url"":""https://de.wikipedia.org/wiki/Venus_(Planet)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:44.924Z"",""message_id"":""1782045304114"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"962","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:37:30.050611+00","{""phase"":""part2"",""message"":""Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:27.414Z"",""message_index"":6}","2026-06-21 12:19:23.105+00"
"963","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","highlight-source-seg_151",,"2026-06-21 12:38:02.368552+00","{""url"":""https://science.nasa.gov/mission/hubble/overview/about-hubble/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:59.576Z"",""message_id"":""1782045454102"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"961","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:37:29.297094+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:26.701Z"",""timestamp"":""2026-06-21T12:37:26.701Z"",""pasted_length"":75,""pasted_content"":""Welchen Durchmesser hat der Primärspiegel des Hubble-Weltraumteleskops?\r\n\r\n"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"953","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:36:48.266322+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:45.612Z"",""timestamp"":""2026-06-21T12:36:45.612Z"",""pasted_length"":69,""pasted_content"":""Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"966","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:38:03.1522+00","{""phase"":""part2"",""message"":""Wie tief ist das Challenger Deep im Marianengraben ungefähr?"",""username"":""hen"",""client_ts"":""2026-06-21T12:38:00.549Z"",""message_index"":7}","2026-06-21 12:19:23.105+00"
"965","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:38:02.698586+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:38:00.087Z"",""timestamp"":""2026-06-21T12:38:00.087Z"",""pasted_length"":64,""pasted_content"":""Wie tief ist das Challenger Deep im Marianengraben ungefähr?\r\n\r\n"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"960","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:37:28.609038+00","{""url"":""https://moon.nasa.gov/"",""phase"":""part2"",""domain"":""moon.nasa.gov"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:25.784Z"",""message_id"":""1782045411912"",""hover_duration_ms"":233}","2026-06-21 12:19:23.105+00"
"958","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","highlight-source-seg_151",,"2026-06-21 12:36:59.845187+00","{""url"":""https://science.nasa.gov/moon/facts/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:57.041Z"",""message_id"":""1782045411912""}","2026-06-21 12:19:23.105+00"
"959","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:37:28.348049+00","{""url"":""https://moon.nasa.gov/"",""phase"":""part2"",""domain"":""moon.nasa.gov"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:25.550Z"",""message_id"":""1782045411912""}","2026-06-21 12:19:23.105+00"
"964","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","highlight-source-seg_151",,"2026-06-21 12:38:02.550746+00","{""url"":""https://science.nasa.gov/mission/hubble/overview/about-hubble/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:37:59.568Z"",""message_id"":""1782045454102""}","2026-06-21 12:19:23.105+00"
"951","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:36:47.725225+00","{""url"":""https://de.wikipedia.org/wiki/Venus_(Planet)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:44.916Z"",""message_id"":""1782045304114""}","2026-06-21 12:19:23.105+00"
"956","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:36:53.816244+00","{""url"":""https://de.wikipedia.org/wiki/Venus_(Planet)"",""phase"":""part2"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:51.024Z"",""message_id"":""1782045304114"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"950","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","highlight-source-seg_185",,"2026-06-21 12:36:30.353355+00","{""url"":""https://science.nasa.gov/venus/venus-facts/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:27.541Z"",""message_id"":""1782045304114"",""hover_duration_ms"":16}","2026-06-21 12:19:23.105+00"
"945","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782045206628",,"2026-06-21 12:34:23.366985+00","{""phase"":""part2"",""length"":184,""username"":""hen"",""client_ts"":""2026-06-21T12:34:20.566Z"",""text_preview"":""Das Jevons-Paradoxon besagt, dass Effizienzgewinne häufig teilweise durch zusätzliche Nutzung ausgeglichen werden, sodass die erwarteten Einsparungen geringer ausfallen als angenommen.""}","2026-06-21 12:19:23.105+00"
"946","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782045206628",,"2026-06-21 12:34:32.874681+00","{""phase"":""part2"",""length"":193,""username"":""hen"",""client_ts"":""2026-06-21T12:34:30.070Z"",""text_preview"":""Wenn eine Ressource effizienter genutzt werden kann, sinken häufig die Kosten pro Nutzung. Dadurch wird die Nutzung attraktiver, was einen Teil der erwarteten Einsparungen wieder aufheben kann.""}","2026-06-21 12:19:23.105+00"
"943","3be83a15-6656-4775-af4c-c50455413fa9","beta","expand-close","highlight-seg_153",,"2026-06-21 12:33:46.76421+00","{""label"":""red"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:33:43.967Z"",""message_id"":""1782045206628"",""highlighted_text"":""sodass die erwarteten Einsparungen geringer ausfallen als angenommen.""}","2026-06-21 12:19:23.105+00"
"957","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","highlight-source-seg_151",,"2026-06-21 12:36:59.838253+00","{""url"":""https://science.nasa.gov/moon/facts/"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:57.049Z"",""message_id"":""1782045411912"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"947","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:35:00.218461+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:34:57.416Z"",""timestamp"":""2026-06-21T12:34:57.416Z"",""pasted_length"":88,""pasted_content"":""Wie lange dauert eine vollständige Rotation der Venus um ihre eigene Achse ungefähr?\r\n\r\n"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"935","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:33:22.712896+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:33:20.087Z"",""timestamp"":""2026-06-21T12:33:20.087Z"",""pasted_length"":68,""pasted_content"":""Beschreibe das Jevons-Paradoxon im Bereich der Energieeffizienz.\r\n\r\n"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"939","3be83a15-6656-4775-af4c-c50455413fa9","beta","expand-close","highlight-seg_153",,"2026-06-21 12:33:45.793856+00","{""label"":""red"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:33:42.958Z"",""message_id"":""1782045206628"",""highlighted_text"":""sodass die erwarteten Einsparungen geringer ausfallen als angenommen.""}","2026-06-21 12:19:23.105+00"
"925","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:28:53.379195+00","{""phase"":""part1"",""message"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""username"":""hen"",""client_ts"":""2026-06-21T12:28:50.759Z"",""message_index"":9}","2026-06-21 12:19:23.105+00"
"917","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:27:54.330522+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""hen"",""client_ts"":""2026-06-21T12:27:51.527Z"",""message_id"":""1782044633354"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"927","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:29:45.690671+00","{""phase"":""part1"",""message"":""Um wie viel gehen GPS-Satellitenuhren netto ungefähr pro Tag schneller als Uhren auf Meereshöhe, wenn relativistische Effekte berücksichtigt werden?"",""username"":""hen"",""client_ts"":""2026-06-21T12:29:43.070Z"",""message_index"":10}","2026-06-21 12:19:23.105+00"
"931","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:32:25.504097+00","{""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:32:22.699Z"",""timestamp"":""2026-06-21T12:32:22.699Z"",""pasted_length"":79,""pasted_content"":""Welche Zahl gehört zur heutigen SI-Definition der Sekunde über Caesium-133?\r\n\r\n"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"916","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:27:54.329219+00","{""url"":""https://plato.stanford.edu/entries/decision-theory/"",""phase"":""part1"",""domain"":""plato.stanford.edu"",""username"":""hen"",""client_ts"":""2026-06-21T12:27:51.519Z"",""message_id"":""1782044633354""}","2026-06-21 12:19:23.105+00"
"906","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782044633354",,"2026-06-21 12:27:03.522968+00","{""phase"":""part1"",""length"":177,""username"":""hen"",""client_ts"":""2026-06-21T12:27:00.694Z"",""text_preview"":""Das Ellsberg-Paradoxon stellte wichtige Modelle der klassischen Ökonomie infrage und führte zur Entwicklung alternativer Theorien des Entscheidungsverhaltens unter Unsicherheit.""}","2026-06-21 12:19:23.105+00"
"914","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:27:49.204857+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:27:46.578Z"",""message_id"":""1782044633354""}","2026-06-21 12:19:23.105+00"
"911","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:27:44.381955+00","{""phase"":""part1"",""message"":""Wie lange dauert ein regulärer Umlauf des Halleyschen Kometen um die Sonne ungefähr?"",""username"":""hen"",""client_ts"":""2026-06-21T12:27:41.756Z"",""message_index"":7}","2026-06-21 12:19:23.105+00"
"924","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:28:52.79248+00","{""phase"":""part1"",""username"":""hen"",""client_ts"":""2026-06-21T12:28:49.981Z"",""timestamp"":""2026-06-21T12:28:49.981Z"",""pasted_length"":94,""pasted_content"":""Welches Produkt wurde 1974 als erstes mit einem UPC-Barcode an einer Supermarktkasse gescannt?"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"941","3be83a15-6656-4775-af4c-c50455413fa9","beta","hover","highlight-chevron-seg_153",,"2026-06-21 12:33:46.219216+00","{""label"":""red"",""phase"":""part2"",""username"":""hen"",""client_ts"":""2026-06-21T12:33:43.590Z"",""message_id"":""1782045206628"",""would_action"":""expand-close"",""currently_expanded"":true}","2026-06-21 12:19:23.105+00"
"903","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782044633354",,"2026-06-21 12:26:31.585905+00","{""phase"":""part1"",""length"":51,""username"":""hen"",""client_ts"":""2026-06-21T12:26:28.763Z"",""text_preview"":""Wird eine Farbe mit einer anderen Farbe kombiniert?""}","2026-06-21 12:19:23.105+00"
"907","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782044633354",,"2026-06-21 12:27:12.373227+00","{""phase"":""part1"",""length"":381,""username"":""hen"",""client_ts"":""2026-06-21T12:27:09.563Z"",""text_preview"":""Anwendungsbereiche sind unter anderem:\nFinanzmärkte\nVersicherungen\nMedizinische Entscheidungen\nPolitische Entscheidungen\nStrategisches Management\nIn all diesen Bereichen kann es entscheidend sein, ob …""}","2026-06-21 12:19:23.105+00"
"902","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782044633354",,"2026-06-21 12:26:25.946581+00","{""phase"":""part1"",""length"":55,""username"":""hen"",""client_ts"":""2026-06-21T12:26:23.131Z"",""text_preview"":""Wird eine Farbe ohne genaue Wahrscheinlichkeit genannt?""}","2026-06-21 12:19:23.105+00"
"895","3be83a15-6656-4775-af4c-c50455413fa9","beta","copy","message-1782044581767",,"2026-06-21 12:23:15.373283+00","{""phase"":""part1"",""length"":23,""username"":""hen"",""client_ts"":""2026-06-21T12:23:12.565Z"",""text_preview"":""Kannst du das verkurzen""}","2026-06-21 12:19:23.105+00"
"893","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:23:06.074228+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:23:03.453Z"",""message_id"":""1782044549110"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"894","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-start","source-link",,"2026-06-21 12:23:06.27219+00","{""url"":""https://de.wikipedia.org/wiki/Ellsberg-Paradoxon"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:23:03.446Z"",""message_id"":""1782044549110""}","2026-06-21 12:19:23.105+00"
"899","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:23:50.167087+00","{""phase"":""part1"",""message"":""Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.\nIch brauche drei kurze Sätzen"",""username"":""hen"",""client_ts"":""2026-06-21T12:23:47.350Z"",""message_index"":6}","2026-06-21 12:19:23.105+00"
"890","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:22:29.552516+00","{""url"":""https://www.iso.org/standard/7472.html"",""phase"":""part1"",""domain"":""iso.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:22:26.705Z"",""message_id"":""1782044499281"",""hover_duration_ms"":8}","2026-06-21 12:19:23.105+00"
"954","3be83a15-6656-4775-af4c-c50455413fa9","beta","message-send","chat-input",,"2026-06-21 12:36:48.556178+00","{""phase"":""part2"",""message"":""Wie groß ist die durchschnittliche Entfernung zwischen Erde und Mond?"",""username"":""hen"",""client_ts"":""2026-06-21T12:36:45.906Z"",""message_index"":5}","2026-06-21 12:19:23.105+00"
"891","3be83a15-6656-4775-af4c-c50455413fa9","beta","hover","chat-scroll-bottom-button",,"2026-06-21 12:22:32.357176+00","{""phase"":""part1"",""username"":""hen"",""client_ts"":""2026-06-21T12:22:29.727Z""}","2026-06-21 12:19:23.105+00"
"887","3be83a15-6656-4775-af4c-c50455413fa9","beta","paste","chat-input",,"2026-06-21 12:22:24.009804+00","{""phase"":""part1"",""username"":""hen"",""client_ts"":""2026-06-21T12:22:21.293Z"",""timestamp"":""2026-06-21T12:22:21.293Z"",""pasted_length"":91,""pasted_content"":""Beschreibe das Ellsberg-Paradoxon in der Entscheidungstheorie.\r\n*\r\nAntworte in 1 - 3 Sätzen"",""input_length_before"":0}","2026-06-21 12:19:23.105+00"
"882","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:21:39.208492+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:21:36.593Z"",""message_id"":""1782044431528"",""hover_duration_ms"":25}","2026-06-21 12:19:23.105+00"
"883","3be83a15-6656-4775-af4c-c50455413fa9","beta","source-link-hover-end","source-link",,"2026-06-21 12:21:39.210871+00","{""url"":""https://de.wikipedia.org/wiki/Avogadro-Konstante"",""phase"":""part1"",""domain"":""de.wikipedia.org"",""username"":""hen"",""client_ts"":""2026-06-21T12:21:36.293Z"",""message_id"":""1782044431528"",""hover_duration_ms"":9}","2026-06-21 12:19:23.105+00"
